occurrenceID,eventID,basisOfRecord,taxonID,scientificName,recordedBy,occurrenceStatus,individualCount,organismQuantity,organismQuantityType,publicDisplay,dataAccess,lifeStage,sex,reproductiveCondition,behavior,covariateSample,preparations,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,identificationQualifier,identificationVerificationStatus,occurrenceRemarks,materialSampleID,recordNumber,organismRemarks,identificationID,diameter,diameter_flag,height,height_flag,pitchTubes,exitHoles,activeBranchCanker,inactiveBranchCanker,activeBoleCanker,inactiveBoleCanker,deadTop,percentLive,boleChar_text,boleChar_numeric,damageCodes,verbatimLatitude,verbatimLongitude
E11-PILA31,11,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,MDM|EMS|EAS,2023-07-07,,,,,cones,,,,,40.5,measured,24.9,measured,NONE,NONE,0,0,0,0,N,99,Y,NA,,37.64546897,-119.7109619
E11-PILA32,11,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,MDM|EMS|EAS,2023-07-07,,,,,"pitch at bottom, likely growth",,,,,29.5,measured,16.4,measured,NONE,NONE,0,0,0,0,N,98,Y,NA,,37.64545818,-119.7109678
E11-PILA33,11,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,MDM|EMS|EAS,2023-07-07,,,,,"yellow streaming pitch in mid bole, ribes near",,,,,35.9,measured,19.6,measured,NONE,NONE,0,1,1,0,N,98,Y,NA,,37.64542981,-119.7109827
E12-PILA1,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"needle miner, lots of cobwebs, next to CADE",,,,,0,measured,1,measured,NONE,NONE,0,0,0,0,N,96,NA,NA,,37.9758763,-119.7345477
E12-PILA2,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,old DTOP,,,,,0,measured,1.1,measured,NONE,NONE,0,0,0,0,N,96,NA,NA,DTOP|MECH,37.9758516,-119.734635
E12-PILA3,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,needle miner,,,,,4.4,measured,2.5,measured,NONE,NONE,0,0,0,0,N,98,NA,NA,,37.97554687,-119.7346481
E12-PILA4,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"needle miner, crook",,,,,0,measured,1.2,measured,NONE,NONE,0,0,0,0,N,96,NA,NA,CROK,37.97554608,-119.7346487
E12-PILA5,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"needle miner, suppressed",,,,,1.2,measured,1.7,measured,NONE,NONE,0,0,0,0,N,95,NA,NA,,37.97601967,-119.7348676
E12-PILA6,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"needle miner, old MECH",,,,,0.4,measured,1.4,measured,NONE,NONE,0,0,0,0,N,97,NA,NA,MECH,37.9760735,-119.7349652
E12-PILA7,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,needle miner,,,,,1.3,measured,1.6,measured,NONE,NONE,0,0,0,0,N,98,NA,NA,,37.97604509,-119.734959
E12-PILA8,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"needle miner, cobwebs",,,,,1,measured,1.4,measured,NONE,NONE,0,0,0,0,N,98,NA,NA,,37.97614088,-119.734721
E12-PILA9,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"flag sus but no clear swelling and pitching, mid lower bole has lichen",,,,,19.2,measured,11.1,measured,NONE,NONE,0,0,0,0,N,88,NA,NA,,37.97621125,-119.7348967
E12-PILA10,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,growing around tree 11,,,,,0.5,measured,1.4,measured,NONE,NONE,0,0,0,0,N,96,NA,NA,MECH|ABGR,37.97644432,-119.7347568
E12-PILA11,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,growing with tree 10,,,,,15.5,measured,8.9,measured,NONE,NONE,0,0,0,0,N,98,NA,NA,ABGR,37.97644905,-119.7347535
E12-PILA12,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"needle miner, growing near CADE",,,,,2.2,measured,2,measured,NONE,NONE,0,0,0,0,N,95,NA,NA,,37.97634511,-119.7351829
E12-PILA13,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,suppressed,,,,,5.5,measured,3.8,measured,NONE,NONE,0,0,0,0,N,96,NA,NA,LEAN,37.9764457,-119.7352675
E12-PILA14,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,NA,,,,,5.9,measured,3,measured,NONE,NONE,0,0,0,0,N,96,NA,NA,,37.97648121,-119.7352429
E12-PILA15,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"reason for flagging unclear, lots of cobwebs",,,,,13.1,measured,5,measured,NONE,NONE,0,0,0,0,N,93,NA,NA,,37.97666503,-119.7352
E12-PILA16,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,lots of cobwebs,,,,,6.8,measured,3.3,measured,NONE,NONE,0,0,0,0,N,97,NA,NA,,37.97666503,-119.735386
E12-PILA17,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"sooty looking lichen/mold, scale, needle miner, cobwebs",,,,,0.5,measured,1.5,measured,NONE,NONE,0,0,0,0,N,95,NA,NA,MECH,37.97666503,-119.735171
E12-PILA18,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"needle miner, cobwebs",,,,,0,measured,1.2,measured,NONE,NONE,0,0,0,0,N,96,NA,NA,,37.97672002,-119.735282
E12-PILA19,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"needle miner, cobwebs, rooted next to 0.8m seedling",,,,,0,measured,1.3,measured,NONE,NONE,0,0,0,0,N,96,NA,NA,MECH,37.97674499,-119.735568
E12-PILA20,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,1 flag has wilted end but doesn't really look like white pine blister rust,,,,,59.8,measured,24.9,measured,NONE,NONE,0,0,0,0,N,94,NA,NA,,37.97670803,-119.73565
E12-PILA21,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"yellowing, winter flecking, next to CADE",,,,,9,measured,5,measured,NONE,NONE,0,0,0,0,N,95,NA,NA,,37.97653704,-119.735649
E12-PILA22,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"needle miner, sooty black mold",,,,,6.8,measured,3.5,measured,NONE,NONE,0,0,0,0,N,98,NA,NA,,37.97653,-119.735938
E12-PILA23,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"needle miner, suppressed, 1 sus old branch",,,,,4.4,measured,3,measured,NONE,NONE,0,0,0,0,N,96,NA,NA,MECH,37.97649203,-119.735994
E12-PILA24,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"new leader, 40% canopy remaining, needle miner, winter flecking",,,,,8.5,measured,3,measured,NONE,NONE,0,0,0,0,N,96,NA,NA,BROK,37.97635096,-119.735952
E12-PILA25,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,NA,,,,,23.3,measured,8.7,measured,NONE,NONE,0,0,0,0,N,97,NA,NA,FORK,37.97615298,-119.735856
E12-PILA26,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"winter flecking, sparse, suppressed",,,,,2,measured,2,measured,NONE,NONE,0,0,0,0,N,95,NA,NA,MECH|SPAR,37.976171,-119.735796
E12-PILA27,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,cobwebs,,,,,1.8,measured,1.7,measured,NONE,NONE,0,0,0,0,N,93,NA,NA,FORK,37.976157,-119.735787
E12-PILA28,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,needle miner,,,,,9.8,measured,5.3,measured,NONE,NONE,0,0,0,0,N,96,NA,NA,,37.97607603,-119.735809
E12-PILA29,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,NA,,,,,7.2,measured,4.7,measured,NONE,NONE,0,0,0,0,N,97,NA,NA,,37.97598501,-119.735871
E12-PILA30,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"0.1 further out, 2 further to side than tree 29",,,,,9.1,measured,6.1,measured,NONE,NONE,0,0,0,0,N,97,NA,NA,,37.97598501,-119.73587
E12-PILA31,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"a few flaglets, 1m further to side, same dOut as tree 29",,,,,16.4,measured,9.5,measured,NONE,NONE,0,0,0,0,N,96,NA,NA,,37.97597604,-119.735878
E12-PILA32,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"pitching, swollen, peeling branch canker",,,,,5,measured,3.5,measured,NONE,NONE,1,0,0,0,N,95,NA,NA,,37.97590697,-119.735842
E12-PILA33,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"rooted 0.1 further to side than tree 32, flaglet",,,,,3.4,measured,2.3,measured,NONE,NONE,0,0,0,0,N,96,NA,NA,,37.97590697,-119.735842
E12-PILA34,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,new leader,,,,,0,measured,1,measured,NONE,NONE,0,0,0,0,N,92,NA,NA,BROK,37.97589901,-119.735814
E12-PILA35,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,NA,,,,,6.1,measured,3.1,measured,NONE,NONE,0,0,0,0,N,95,NA,NA,,37.97570497,-119.735711
E12-PILA36,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,needle miner,,,,,0,measured,1.35,measured,NONE,NONE,0,0,0,0,N,98,NA,NA,,37.97597202,-119.735627
E12-PILA37,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,needle miner,,,,,5.1,measured,3.8,measured,NONE,NONE,0,0,0,0,N,97,NA,NA,MECH,37.97589297,-119.735588
E12-PILA38,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,too old to fully assess for beetles,,,,,19.7,measured,7.7,measured,NONE,NONE,0,0,0,0,Y,0,NA,NA,SD|BROK,37.97598601,-119.735353
E12-PILA39,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,"sparse, sooty black mold",,,,,12.7,measured,6.7,measured,NONE,NONE,0,0,0,0,N,90,NA,NA,SPAR,37.975969,-119.735336
E12-PILA40,12,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-20,,,,,very sparse,,,,,1.9,measured,1.6,measured,NONE,NONE,0,0,0,0,Y,90,NA,NA,SPAR,37.97593597,-119.735283
E13-PILA1,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"cones, bird, wood borers, scorch, looks skinny",,,,,71.2,measured,48.8,measured,DEVA,DEVA,0,0,0,0,N,84,Y,15,BIRD,37.5218142,-119.5954675
E13-PILA2,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"pitching from fire scar, wood borers, bird, scorch, fresh PTs, cones, moss",,,,,116,measured,58.9,measured,DEVA,NONE,0,0,0,0,N,81,Y,30,BIRD,37.52172587,-119.5955404
E13-PILA3,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"pitching from fire scar, cones, fresh pitch",,,,,135.7,measured,60.4,measured,DEVA,NONE,0,0,0,0,N,90,Y,34,FIRE,37.52171556,-119.5953486
E13-PILA4,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,"scorch, 2 sus branches that could be scorch, wood peckers, pitch from fire scar",,,,,90.2,measured,54,measured,DEPO,NONE,0,0,0,0,N,90,Y,18.6,BIRD,37.52126577,-119.5958091
E13-PILA5,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"grown scorch, cones (few), woodpeckers, pitching from firescar, crypto",,,,,96.5,measured,46.5,measured,NONE,NONE,0,0,0,0,N,86,Y,25.3,BIRD,37.52135015,-119.5956033
E13-PILA6,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"cones, pitch from firescar",,,,,141.8,measured,57,measured,DEPO,NONE,0,0,0,0,N,97,Y,23.4,FIRE,37.52143003,-119.5956048
E13-PILA7,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,"scorch, supp (into next tree over), crypto, woodpeckers, no pitch in firescara",,,,,72.5,measured,42.5,measured,NONE,NONE,0,0,0,0,N,89,Y,14,BIRD,37.52141067,-119.5956169
E13-PILA8,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"woodpeckers, crown scorch, cones, pitch from fire scar",,,,,117.2,measured,43.8,measured,DEVA,NONE,0,0,0,0,N,94,Y,15.4,ABGR|BIRD,37.52145437,-119.5955478
E13-PILA9,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"cones, scorch, 2 sus old branches, crypto, wood peckers",,,,,164.9,measured,61.3,measured,DEVA,NONE,0,0,0,0,N,93,Y,22,BIRD,37.52112859,-119.5952518
E13-PILA10,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,"too old to assess, lean,",,,,,108.6,measured,46.3,measured,NONE,NONE,0,0,0,0,Y,0,Y,35,SD|FIRE,37.52099367,-119.5948376
E13-PILA11,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,"crpyto, too burned and aold to assess, broke",,,,,109.9,measured,35,measured,NONE,NONE,0,0,0,0,Y,0,Y,35,SD|BROK,37.52097394,-119.5948138
E13-PILA12,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,too old and burned to assess,,,,,136.7,measured,29.8,measured,NONE,NONE,0,0,0,0,Y,0,Y,29.8,SD|FIRE,37.52110513,-119.5947939
E13-PILA13,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,"crypto, scorch",,,,,65.6,measured,27.4,measured,NONE,DEPO,0,0,0,0,Y,0,Y,16,SD|BROK|FIRE,37.52166048,-119.5953286
E13-PILA14,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"wood peckers, pitch from fire scar, cones",,,,,75.3,measured,44,measured,DEVA,NONE,0,0,0,0,N,89,Y,21.7,BIRD,37.52211783,-119.594939
E13-PILA15,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,"crpyto, wood peckers, multiple leaders",,,,,99.5,measured,50.1,measured,DEVA,NONE,0,0,0,0,Y,0,Y,29,SD|BIRD,37.52167443,-119.595213
E13-PILA16,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"crypto, wood peckers, cones",,,,,71.8,measured,43,measured,DEVA,NONE,0,0,0,0,N,80,Y,24,BIRD,37.52181159,-119.595092
E13-PILA17,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"woodpeckers, crown scorch, cones, pitch from fire scar",,,,,114.5,measured,46.5,measured,NONE,NONE,0,0,0,0,Y,0,Y,7,SD|BIRD,37.52156155,-119.5951763
E13-PILA18,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,"crypto, woodpeckers, whole tree yellowing a little",,,,,62.5,measured,42.8,measured,NONE,NONE,0,0,0,0,N,78,Y,28,BIRD,37.52194025,-119.5952044
E13-PILA19,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,NA,,,,,32,measured,28.8,measured,NONE,NONE,0,0,0,0,Y,0,Y,20,SD|FIRE,37.52196684,-119.5952531
E13-PILA20,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,"scorch, lots of wood peckers",,,,,78.9,measured,46.8,measured,NONE,NONE,0,0,0,0,N,93,Y,26.9,BIRD,37.52195538,-119.5953463
E13-PILA21,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,"pitch from fire scar, scorch, crypto, wood peckers",,,,,63.1,measured,39,measured,DEVA,NONE,0,0,0,0,N,90,Y,30,BIRD,37.52203958,-119.5954675
E13-PILA22,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,"lower fire scar, crypto, old multiple leaders",,,,,134.2,measured,46.9,measured,DEVA,DEVA,0,0,0,0,Y,0,Y,12.6,FIRE,37.52191018,-119.595419
E13-PILA23,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"scorch, cones",,,,,78.5,measured,44.4,measured,DEVA,NONE,0,0,0,0,N,40,Y,14.3,FIRE,37.52173505,-119.5954513
E13-PILA24,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,burned up,,,,,17.7,measured,8.1,measured,NONE,NONE,0,0,0,0,Y,0,Y,7,FIRE,37.52157644,-119.595582
E13-PILA25,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"cones, brooming--mist?",,,,,156.7,measured,44.7,measured,DEVA,NONE,0,0,0,0,N,96,Y,15,BROM,37.52135759,-119.5947221
E13-PILA26,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,no cones observed,,,,JEC|SWA|TMD,2023-07-09,,,,,"multiple leaders, old dead branches at top, a bit of small flies, no cones",,,,,90.5,measured,49.9,measured,DEVA,NONE,0,0,0,0,Y,0,Y,15,FIRE,37.52156944,-119.5947031
E13-PILA27,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,no cones observed,,,,JEC|SWA|TMD,2023-07-09,,,,,"no cones, multiple leaders",,,,,103.9,measured,51,measured,DEVA_DEPO,NONE,0,0,0,0,Y,0,Y,13.1,FIRE,37.52152625,-119.59464
E13-PILA28,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"cones, a few sus branch tips, but maybe ipps beetle",,,,,117.5,measured,48.2,measured,NONE,NONE,0,0,0,0,N,95,Y,16,FIRE,37.52130608,-119.5947127
E13-PILA29,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"cones, brooming--mist?, a little scorch",,,,,122.5,measured,6.2,measured,NONE,NONE,0,0,0,0,N,93,Y,14.8,BROM,37.52136197,-119.5945356
E13-PILA30,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|SWA|TMD,2023-07-09,,,,,burned stump,,,,,115.9,measured,49.3,measured,NONE,NONE,0,0,0,0,Y,0,Y,6.2,FIRE,37.52122777,-119.5945745
E13-PILA31,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"cones, possible ipps--branch tip death",,,,,127.9,measured,51.2,measured,NONE,NONE,0,0,0,0,N,95,Y,15,LEAN|FIRE,37.5213343,-119.5942202
E13-PILA32,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,cones,,,,,102.8,measured,57.4,measured,NONE,NONE,0,0,0,0,N,88,Y,24.1,FIRE,37.52129447,-119.5941858
E13-PILA33,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"wood pecker, crypto, poss DEPO PT, cones",,,,,92.4,measured,44.8,measured,DEVA,NONE,0,0,0,0,N,84,Y,13.8,ABGR|MIST|BIRD,37.52124202,-119.5942093
E13-PILA34,13,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|SWA|TMD,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|SWA|TMD,2023-07-09,,,,,"crypto, poss DEPO PT, cones, brooming",,,,,100.7,measured,39.9,measured,DEVA,NONE,0,0,0,0,N,82,Y,23,BROM,37.52131842,-119.5941046
